Date;Close
31/01/2007;3.258571
01/02/2007;3.247143
02/02/2007;3.262857
05/02/2007;3.228571
06/02/2007;3.188571
07/02/2007;3.271429
08/02/2007;3.392857
09/02/2007;3.301429
12/02/2007;3.304286
13/02/2007;3.271429
14/02/2007;3.228571
15/02/2007;3.214286
16/02/2007;3.267143
20/02/2007;3.358571
21/02/2007;3.341429
22/02/2007;3.392857
23/02/2007;3.361429
26/02/2007;3.304286
27/02/2007;3.157143
28/02/2007;3.218571
01/03/2007;3.261429
02/03/2007;3.184286
05/03/2007;3.008571
06/03/2007;3.062857
07/03/2007;3.025714
08/03/2007;3.034286
09/03/2007;3.008571
12/03/2007;3.011429
13/03/2007;2.935714
14/03/2007;3.015714
15/03/2007;3.022857
16/03/2007;3.002857
19/03/2007;3.051429
20/03/2007;3.211429
21/03/2007;3.292857
22/03/2007;3.3
23/03/2007;3.39
26/03/2007;3.322857
27/03/2007;3.368571
28/03/2007;3.34
29/03/2007;3.35
30/03/2007;3.312857
02/04/2007;3.354286
03/04/2007;3.397143
04/04/2007;3.504286
05/04/2007;3.457143
09/04/2007;3.477143
10/04/2007;3.551429
11/04/2007;3.514286
12/04/2007;3.514286
13/04/2007;3.514286
16/04/2007;3.502857
17/04/2007;3.422857
18/04/2007;3.1
19/04/2007;3.072857
20/04/2007;3.157143
23/04/2007;3.104286
24/04/2007;3.088571
25/04/2007;3.08
26/04/2007;3.161429
27/04/2007;3.172857
30/04/2007;3.167143
01/05/2007;3.164286
02/05/2007;3.158571
03/05/2007;3.184286
04/05/2007;3.165714
07/05/2007;3.174286
08/05/2007;3.162857
09/05/2007;3.158571
10/05/2007;3.13
11/05/2007;3.151429
14/05/2007;3.137143
15/05/2007;3.107143
16/05/2007;3.102857
17/05/2007;3.117143
18/05/2007;3.134286
21/05/2007;3.214286
22/05/2007;3.285714
23/05/2007;3.312857
24/05/2007;3.22
25/05/2007;3.217143
29/05/2007;3.121429
30/05/2007;3.151429
31/05/2007;3.128571
01/06/2007;3.081429
04/06/2007;3.068571
05/06/2007;3.055714
06/06/2007;3.228571
07/06/2007;3.418571
08/06/2007;3.347143
11/06/2007;3.132857
12/06/2007;2.868571
13/06/2007;2.774286
14/06/2007;2.74
15/06/2007;2.815714
18/06/2007;2.86
19/06/2007;2.847143
20/06/2007;2.792857
21/06/2007;2.855714
22/06/2007;2.811429
25/06/2007;2.802857
26/06/2007;2.788571
27/06/2007;2.968571
28/06/2007;2.835714
29/06/2007;2.77
02/07/2007;2.782857
03/07/2007;2.824286
05/07/2007;2.831429
06/07/2007;2.912857
09/07/2007;2.918571
10/07/2007;2.874286
11/07/2007;2.858571
12/07/2007;2.872857
13/07/2007;2.877143
16/07/2007;2.865714
17/07/2007;2.887143
18/07/2007;2.874286
19/07/2007;2.848571
20/07/2007;2.804286
23/07/2007;2.467143
24/07/2007;2.295714
25/07/2007;2.385714
26/07/2007;2.548571
27/07/2007;2.442857
30/07/2007;2.484286
31/07/2007;2.461429
01/08/2007;2.451429
02/08/2007;2.444286
03/08/2007;2.367143
06/08/2007;2.422857
07/08/2007;2.478571
08/08/2007;2.567143
09/08/2007;2.538571
10/08/2007;2.555714
13/08/2007;2.48
14/08/2007;2.494286
15/08/2007;2.491429
16/08/2007;2.414286
17/08/2007;2.462857
20/08/2007;2.452857
21/08/2007;2.471429
22/08/2007;2.49
23/08/2007;2.464286
24/08/2007;2.542857
27/08/2007;2.448571
28/08/2007;2.425714
29/08/2007;2.5
30/08/2007;2.457143
31/08/2007;2.502857
04/09/2007;2.591429
05/09/2007;2.56
06/09/2007;2.57
07/09/2007;2.577143
10/09/2007;2.485714
11/09/2007;2.524286
12/09/2007;2.48
13/09/2007;2.477143
14/09/2007;2.531429
17/09/2007;2.63
18/09/2007;2.747143
19/09/2007;2.805714
20/09/2007;2.782857
21/09/2007;2.741429
24/09/2007;2.755714
25/09/2007;3.001429
26/09/2007;3.134286
27/09/2007;3.051429
28/09/2007;2.964286
01/10/2007;3.031429
02/10/2007;3.028571
03/10/2007;3.011429
04/10/2007;3.02
05/10/2007;3.142857
08/10/2007;3.181429
09/10/2007;3.255714
10/10/2007;3.345714
11/10/2007;3.272857
12/10/2007;3.285714
15/10/2007;3.422857
16/10/2007;3.424286
17/10/2007;3.468571
18/10/2007;3.432857
19/10/2007;3.32
22/10/2007;3.287143
23/10/2007;3.712857
24/10/2007;3.607143
25/10/2007;3.618571
26/10/2007;3.602857
29/10/2007;3.767143
30/10/2007;3.777143
31/10/2007;3.781429
01/11/2007;3.755714
02/11/2007;3.751429
05/11/2007;3.787143
06/11/2007;3.89
07/11/2007;3.84
08/11/2007;3.884286
09/11/2007;3.607143
12/11/2007;3.501429
13/11/2007;3.63
14/11/2007;3.548571
15/11/2007;3.437143
16/11/2007;3.4
19/11/2007;3.315714
20/11/2007;3.232857
21/11/2007;3.078571
23/11/2007;3.107143
26/11/2007;3.067143
27/11/2007;3.191429
28/11/2007;3.287143
29/11/2007;3.302857
30/11/2007;3.3
03/12/2007;3.397143
04/12/2007;3.392857
05/12/2007;3.418571
06/12/2007;3.414286
07/12/2007;3.367143
10/12/2007;3.355714
11/12/2007;3.328571
12/12/2007;3.308571
13/12/2007;3.291429
14/12/2007;3.36
17/12/2007;3.3
18/12/2007;3.454286
19/12/2007;3.552857
20/12/2007;3.891429
21/12/2007;4.014286
24/12/2007;3.987143
26/12/2007;4.1
27/12/2007;3.921429
28/12/2007;3.847143
31/12/2007;3.802857
02/01/2008;3.764286
03/01/2008;3.724286
04/01/2008;3.515714
07/01/2008;3.554286
08/01/2008;3.328571
09/01/2008;3.285714
10/01/2008;3.528571
11/01/2008;3.344286
14/01/2008;3.252857
15/01/2008;3.15
16/01/2008;3.152857
17/01/2008;3.11
18/01/2008;3.121429
22/01/2008;3.175714
23/01/2008;3.394286
24/01/2008;3.134286
25/01/2008;3.11
28/01/2008;3.284286
29/01/2008;3.308571
30/01/2008;3.277143
31/01/2008;3.592857
01/02/2008;3.627143
04/02/2008;3.698571
05/02/2008;3.608571
06/02/2008;3.717143
07/02/2008;3.835714
08/02/2008;3.84
11/02/2008;3.841429
12/02/2008;3.842857
13/02/2008;3.901429
14/02/2008;3.821429
15/02/2008;3.8
19/02/2008;3.827143
20/02/2008;3.924286
21/02/2008;3.981429
22/02/2008;3.971429
25/02/2008;4
26/02/2008;4.142857
27/02/2008;4.632857
28/02/2008;4.505714
29/02/2008;4.511429
03/03/2008;4.42
04/03/2008;4.502857
05/03/2008;4.585714
06/03/2008;4.374286
07/03/2008;4.465714
10/03/2008;4.744286
11/03/2008;4.725714
12/03/2008;4.862857
13/03/2008;4.887143
14/03/2008;4.751429
17/03/2008;4.712857
18/03/2008;5
19/03/2008;4.981429
20/03/2008;5.177143
24/03/2008;5.452857
25/03/2008;5.302857
26/03/2008;5.408571
27/03/2008;5.194286
28/03/2008;5.084286
31/03/2008;4.95
01/04/2008;5.215714
02/04/2008;5.192857
03/04/2008;5.332857
04/04/2008;5.172857
07/04/2008;5.128571
08/04/2008;5.271429
09/04/2008;5.202857
10/04/2008;5.224286
11/04/2008;5.072857
14/04/2008;5.111429
15/04/2008;5.211429
16/04/2008;5.567143
17/04/2008;5.814286
18/04/2008;5.508571
21/04/2008;5.617143
22/04/2008;4.285714
23/04/2008;4.465714
24/04/2008;4.717143
25/04/2008;4.851429
28/04/2008;4.722857
29/04/2008;4.597143
30/04/2008;4.568571
01/05/2008;4.428571
02/05/2008;4.442857
05/05/2008;4.428571
06/05/2008;4.42
07/05/2008;4.308571
08/05/2008;4.307143
09/05/2008;4.388571
12/05/2008;4.387143
13/05/2008;4.38
14/05/2008;4.342857
15/05/2008;4.275714
16/05/2008;4.522857
19/05/2008;4.425714
20/05/2008;4.518571
21/05/2008;4.527143
22/05/2008;4.53
23/05/2008;4.458571
27/05/2008;4.575714
28/05/2008;4.445714
29/05/2008;4.335714
30/05/2008;4.337143
02/06/2008;4.412857
03/06/2008;4.552857
04/06/2008;4.624286
05/06/2008;4.738571
06/06/2008;4.545714
09/06/2008;4.447143
10/06/2008;4.375714
11/06/2008;4.318571
12/06/2008;4.43
13/06/2008;4.602857
16/06/2008;4.56
17/06/2008;4.471429
18/06/2008;4.311429
19/06/2008;4.585714
20/06/2008;4.485714
23/06/2008;4.23
24/06/2008;4.142857
25/06/2008;4.228571
26/06/2008;4.111429
27/06/2008;3.82
30/06/2008;3.724286
01/07/2008;3.871429
02/07/2008;3.892857
03/07/2008;3.897143
07/07/2008;4.035714
08/07/2008;4.058571
09/07/2008;4.088571
10/07/2008;3.978571
11/07/2008;3.887143
14/07/2008;3.972857
15/07/2008;3.958571
16/07/2008;4.015714
17/07/2008;3.968571
18/07/2008;3.871429
21/07/2008;3.907143
22/07/2008;3.888571
23/07/2008;3.997143
24/07/2008;3.818571
25/07/2008;3.978571
28/07/2008;4.09
29/07/2008;4.434286
30/07/2008;4.361429
31/07/2008;4.412857
01/08/2008;4.174286
04/08/2008;4.261429
05/08/2008;4.27
06/08/2008;4.285714
07/08/2008;4.351429
08/08/2008;4.435714
11/08/2008;4.6
12/08/2008;4.401429
13/08/2008;4.451429
14/08/2008;4.548571
15/08/2008;4.465714
18/08/2008;4.37
19/08/2008;4.301429
20/08/2008;4.36
21/08/2008;4.285714
22/08/2008;4.378571
25/08/2008;4.277143
26/08/2008;4.298571
27/08/2008;4.377143
28/08/2008;4.445714
29/08/2008;4.405714
02/09/2008;4.405714
03/09/2008;4.415714
04/09/2008;4.267143
05/09/2008;4.237143
08/09/2008;4.307143
09/09/2008;4.105714
10/09/2008;4.107143
11/09/2008;4.118571
12/09/2008;4.207143
15/09/2008;4.015714
16/09/2008;4.065714
17/09/2008;4.122857
18/09/2008;4.434286
19/09/2008;4.562857
22/09/2008;4.53
23/09/2008;4.504286
24/09/2008;4.538571
25/09/2008;4.71
26/09/2008;4.695714
29/09/2008;4.514286
30/09/2008;4.411429
01/10/2008;4.291429
02/10/2008;4.185714
03/10/2008;4.138571
06/10/2008;3.784286
07/10/2008;3.187143
08/10/2008;3.248571
09/10/2008;3.277143
10/10/2008;3.47
13/10/2008;3.628571
14/10/2008;3.434286
15/10/2008;3.215714
16/10/2008;3.35
17/10/2008;3.328571
20/10/2008;3.4
21/10/2008;2.978571
22/10/2008;2.957143
23/10/2008;2.97
24/10/2008;2.707143
27/10/2008;2.562857
28/10/2008;2.938571
29/10/2008;3.108571
30/10/2008;3.254286
31/10/2008;3.537143
03/11/2008;3.337143
04/11/2008;3.432857
05/11/2008;3.284286
06/11/2008;3.068571
07/11/2008;3.122857
10/11/2008;3.075714
11/11/2008;3.145714
12/11/2008;2.957143
13/11/2008;3.48
14/11/2008;3.147143
17/11/2008;3.035714
18/11/2008;3.064286
19/11/2008;2.935714
20/11/2008;2.674286
21/11/2008;2.855714
24/11/2008;3.172857
25/11/2008;3.09
26/11/2008;3.267143
28/11/2008;3.282857
01/12/2008;3.148571
02/12/2008;3.315714
03/12/2008;3.401429
04/12/2008;3.31
05/12/2008;3.61
08/12/2008;3.644286
09/12/2008;4.012857
10/12/2008;4.068571
11/12/2008;4.02
12/12/2008;4.072857
15/12/2008;4.07
16/12/2008;4.092857
17/12/2008;4.112857
18/12/2008;4.034286
19/12/2008;3.955714
22/12/2008;3.988571
23/12/2008;3.878571
24/12/2008;3.915714
26/12/2008;4.065714
29/12/2008;3.99
30/12/2008;4.094286
31/12/2008;4.27
02/01/2009;4.267143
05/01/2009;4.562857
06/01/2009;4.705714
07/01/2009;4.672857
08/01/2009;4.735714
09/01/2009;4.608571
12/01/2009;4.458571
13/01/2009;4.42
14/01/2009;4.22
15/01/2009;4.517143
16/01/2009;4.465714
20/01/2009;4.261429
21/01/2009;4.384286
22/01/2009;4.405714
23/01/2009;4.348571
26/01/2009;4.307143
27/01/2009;4.974286
28/01/2009;5.165714
29/01/2009;5.268571
30/01/2009;5.162857
02/02/2009;5.278571
03/02/2009;5.248571
04/02/2009;5.264286
05/02/2009;5.352857
06/02/2009;5.285714
09/02/2009;5.277143
10/02/2009;5.167143
11/02/2009;5.167143
12/02/2009;5.418571
13/02/2009;5.505714
17/02/2009;5.317143
18/02/2009;5.285714
19/02/2009;5.298571
20/02/2009;5.257143
23/02/2009;5.082857
24/02/2009;5.151429
25/02/2009;5.112857
26/02/2009;5.111429
27/02/2009;5.177143
02/03/2009;4.907143
03/03/2009;5.194286
04/03/2009;5.387143
05/03/2009;5.414286
06/03/2009;5.454286
09/03/2009;5.5
10/03/2009;5.5
11/03/2009;5.355714
12/03/2009;5.708571
13/03/2009;5.624286
16/03/2009;5.522857
17/03/2009;5.827143
18/03/2009;5.945714
19/03/2009;5.93
20/03/2009;5.95
23/03/2009;6.2
24/03/2009;6.202857
25/03/2009;5.937143
26/03/2009;5.964286
27/03/2009;5.668571
30/03/2009;6.004286
31/03/2009;6.131429
01/04/2009;6.124286
02/04/2009;6.161429
03/04/2009;6.152857
06/04/2009;6.357143
07/04/2009;6.242857
08/04/2009;6.325714
09/04/2009;6.707143
13/04/2009;7.06
14/04/2009;6.828571
15/04/2009;6.655714
16/04/2009;6.895714
17/04/2009;6.975714
20/04/2009;7.087143
21/04/2009;6.657143
22/04/2009;6.554286
23/04/2009;6.474286
24/04/2009;6.104286
27/04/2009;6.624286
28/04/2009;6.597143
29/04/2009;6.461429
30/04/2009;6.472857
01/05/2009;6.354286
04/05/2009;6.42
05/05/2009;6.444286
06/05/2009;6.141429
07/05/2009;5.71
08/05/2009;5.745714
11/05/2009;5.657143
12/05/2009;5.761429
13/05/2009;5.378571
14/05/2009;5.297143
15/05/2009;5.5
18/05/2009;5.538571
19/05/2009;5.661429
20/05/2009;5.75
21/05/2009;5.587143
22/05/2009;5.542857
26/05/2009;5.727143
27/05/2009;5.561429
28/05/2009;5.505714
29/05/2009;5.631429
01/06/2009;5.848571
02/06/2009;5.881429
03/06/2009;5.785714
04/06/2009;5.815714
05/06/2009;5.598571
08/06/2009;5.544286
09/06/2009;5.572857
10/06/2009;5.408571
11/06/2009;5.391429
12/06/2009;5.405714
15/06/2009;5.451429
16/06/2009;5.404286
17/06/2009;5.771429
18/06/2009;5.901429
19/06/2009;5.941429
22/06/2009;5.792857
23/06/2009;5.652857
24/06/2009;5.655714
25/06/2009;5.872857
26/06/2009;5.767143
29/06/2009;5.885714
30/06/2009;5.905714
01/07/2009;5.802857
02/07/2009;5.702857
06/07/2009;5.682857
07/07/2009;5.542857
08/07/2009;5.528571
09/07/2009;5.707143
10/07/2009;5.724286
13/07/2009;6.027143
14/07/2009;6.185714
15/07/2009;6.344286
16/07/2009;6.304286
17/07/2009;6.305714
20/07/2009;6.402857
21/07/2009;6.397143
22/07/2009;6.468571
23/07/2009;6.637143
24/07/2009;6.028571
27/07/2009;5.957143
28/07/2009;6.048571
29/07/2009;6.1
30/07/2009;6.23
31/07/2009;6.277143
03/08/2009;6.424286
04/08/2009;6.311429
05/08/2009;6.33
06/08/2009;6.214286
07/08/2009;6.428571
10/08/2009;6.542857
11/08/2009;6.584286
12/08/2009;6.611429
13/08/2009;6.611429
14/08/2009;6.355714
17/08/2009;6.158571
18/08/2009;6.221429
19/08/2009;6.41
20/08/2009;6.425714
21/08/2009;6.442857
24/08/2009;6.331429
25/08/2009;6.351429
26/08/2009;6.281429
27/08/2009;6.25
28/08/2009;6.317143
31/08/2009;6.232857
01/09/2009;6.021429
02/09/2009;5.968571
03/09/2009;5.755714
04/09/2009;5.85
08/09/2009;5.925714
09/09/2009;6.175714
10/09/2009;6.214286
11/09/2009;6.094286
14/09/2009;6.182857
15/09/2009;6.424286
16/09/2009;6.685714
17/09/2009;6.634286
18/09/2009;6.771429
21/09/2009;6.785714
22/09/2009;6.818571
23/09/2009;6.692857
24/09/2009;6.66
25/09/2009;6.608571
28/09/2009;6.567143
29/09/2009;6.608571
30/09/2009;6.595714
01/10/2009;6.374286
02/10/2009;6.388571
05/10/2009;6.488571
06/10/2009;6.595714
07/10/2009;6.607143
08/10/2009;6.577143
09/10/2009;6.701429
12/10/2009;6.58
13/10/2009;6.641429
14/10/2009;6.867143
15/10/2009;7.192857
16/10/2009;6.998571
19/10/2009;7.114286
20/10/2009;6.994286
21/10/2009;6.835714
22/10/2009;7.09
23/10/2009;7.841429
26/10/2009;7.881429
27/10/2009;7.748571
28/10/2009;7.648571
29/10/2009;7.902857
30/10/2009;7.635714
02/11/2009;7.685714
03/11/2009;7.678571
04/11/2009;7.737143
05/11/2009;8.055714
06/11/2009;7.98
09/11/2009;8.171429
10/11/2009;8.342857
11/11/2009;8.491429
12/11/2009;8.312857
13/11/2009;8.475714
16/11/2009;8.494286
17/11/2009;8.678571
18/11/2009;8.732857
19/11/2009;8.608571
20/11/2009;8.567143
23/11/2009;8.625714
24/11/2009;8.524286
25/11/2009;8.46
27/11/2009;8.264286
30/11/2009;8.375714
01/12/2009;8.318571
02/12/2009;8.428571
03/12/2009;8.284286
04/12/2009;8.032857
07/12/2009;7.987143
08/12/2009;7.988571
09/12/2009;7.994286
10/12/2009;8.105714
11/12/2009;7.957143
14/12/2009;8.058571
15/12/2009;8.131429
16/12/2009;7.868571
17/12/2009;7.675714
18/12/2009;7.61
21/12/2009;7.708571
22/12/2009;7.658571
23/12/2009;8.121429
24/12/2009;8.127143
28/12/2009;8.191429
29/12/2009;8.14
30/12/2009;7.947143
31/12/2009;7.87
04/01/2010;7.64
05/01/2010;7.358571
06/01/2010;7.617143
07/01/2010;7.485714
08/01/2010;7.614286
11/01/2010;7.604286
12/01/2010;7.481429
13/01/2010;7.708571
14/01/2010;7.284286
15/01/2010;7.278571
19/01/2010;7.314286
20/01/2010;7.32
21/01/2010;7.312857
22/01/2010;7.27
25/01/2010;7.018571
26/01/2010;7.135714
27/01/2010;7.281429
28/01/2010;9.005714
29/01/2010;8.892857
01/02/2010;8.718571
02/02/2010;8.835714
03/02/2010;8.85
04/02/2010;8.62
05/02/2010;8.691429
08/02/2010;8.7
09/02/2010;8.875714
10/02/2010;8.784286
11/02/2010;9.051429
12/02/2010;9.025714
16/02/2010;9.265714
17/02/2010;9.215714
18/02/2010;9.442857
19/02/2010;9.521429
22/02/2010;9.324286
23/02/2010;9.192857
24/02/2010;9.241429
25/02/2010;9.372857
26/02/2010;9.435714
01/03/2010;9.957143
02/03/2010;9.854286
03/03/2010;9.65
04/03/2010;9.715714
05/03/2010;9.664286
08/03/2010;9.811429
09/03/2010;9.991429
10/03/2010;10.182857
11/03/2010;10.17
12/03/2010;9.997143
15/03/2010;9.942857
16/03/2010;10.09
17/03/2010;10.131429
18/03/2010;10.077143
19/03/2010;10.064286
22/03/2010;10.412857
23/03/2010;10.422857
24/03/2010;10.338571
25/03/2010;10.505714
26/03/2010;10.614286
29/03/2010;10.557143
30/03/2010;10.722857
31/03/2010;10.534286
01/04/2010;10.714286
05/04/2010;11.427143
06/04/2010;11.91
07/04/2010;11.39
08/04/2010;11.69
09/04/2010;11.774286
12/04/2010;11.882857
13/04/2010;12.34
14/04/2010;12.51
15/04/2010;12.404286
16/04/2010;12.187143
19/04/2010;12.114286
20/04/2010;12.438571
21/04/2010;12.425714
22/04/2010;14.321429
23/04/2010;14.247143
26/04/2010;15.452857
27/04/2010;14.581429
28/04/2010;14.198571
29/04/2010;14.738571
30/04/2010;14.128571
03/05/2010;14.57
04/05/2010;14.194286
05/05/2010;14.032857
06/05/2010;13.852857
07/05/2010;13.012857
10/05/2010;13.928571
11/05/2010;14.26
12/05/2010;15.404286
13/05/2010;15.715714
14/05/2010;14.365714
17/05/2010;15.192857
18/05/2010;14.572857
19/05/2010;14.372857
20/05/2010;13.57
21/05/2010;14.21
24/05/2010;14.517143
25/05/2010;15
26/05/2010;14.971429
27/05/2010;15.551429
28/05/2010;15.878571
01/06/2010;15.327143
02/06/2010;15.825714
03/06/2010;15.978571
04/06/2010;15.682857
07/06/2010;15.594286
08/06/2010;15.761429
09/06/2010;16.49
10/06/2010;16.951429
11/06/2010;17.241428
14/06/2010;18.115713
15/06/2010;17.642857
16/06/2010;17.809999
17/06/2010;17.98
18/06/2010;18.059999
21/06/2010;16.998571
22/06/2010;16.632856
23/06/2010;16.824286
24/06/2010;16.464287
25/06/2010;16.854286
28/06/2010;16.80143
29/06/2010;16.082857
30/06/2010;15.521429
01/07/2010;15.665714
02/07/2010;15.297143
06/07/2010;15.324286
07/07/2010;16.927143
08/07/2010;16.71143
09/07/2010;16.790001
12/07/2010;17.054285
13/07/2010;17.274286
14/07/2010;17.571428
15/07/2010;17.30143
16/07/2010;16.912857
19/07/2010;16.985714
20/07/2010;17.19857
21/07/2010;17.092857
22/07/2010;14.794286
23/07/2010;15.385714
26/07/2010;14.684286
27/07/2010;14.87
28/07/2010;14.33
29/07/2010;14.002857
30/07/2010;14.65
02/08/2010;14.554286
03/08/2010;14.915714
04/08/2010;15.447143
05/08/2010;15.79
06/08/2010;16.902857
09/08/2010;16.700001
10/08/2010;17.85857
11/08/2010;18.067142
12/08/2010;19.007143
13/08/2010;18.894285
16/08/2010;19.602858
17/08/2010;18.995714
18/08/2010;17.957144
19/08/2010;18.32
20/08/2010;18.565714
23/08/2010;18.128571
24/08/2010;17.325714
25/08/2010;17.75
26/08/2010;17.977142
27/08/2010;18.014286
30/08/2010;17.585714
31/08/2010;17.931429
01/09/2010;19.272858
02/09/2010;19.714287
03/09/2010;19.782858
07/09/2010;20.255714
08/09/2010;20.857143
09/09/2010;20.811428
10/09/2010;20.879999
13/09/2010;21.134287
14/09/2010;20.950001
15/09/2010;20.445715
16/09/2010;20.071428
17/09/2010;20.065714
20/09/2010;20.412857
21/09/2010;21.02857
22/09/2010;22.418571
23/09/2010;22.924286
24/09/2010;23.172857
27/09/2010;23.57
28/09/2010;23.122856
29/09/2010;24.375713
30/09/2010;23.165714
01/10/2010;22.094286
04/10/2010;22.341429
05/10/2010;22.308571
06/10/2010;21.467142
07/10/2010;21.632856
08/10/2010;21.377144
11/10/2010;21.955713
12/10/2010;22.19857
13/10/2010;22.087143
14/10/2010;21.825714
15/10/2010;22.245714
18/10/2010;21.857143
19/10/2010;21.332857
20/10/2010;21.878571
21/10/2010;24.67
22/10/2010;24.014286
25/10/2010;23.834286
26/10/2010;25.374287
27/10/2010;25.5
28/10/2010;25.1
29/10/2010;24.795713
01/11/2010;23.91
02/11/2010;24.515715
03/11/2010;24.494286
04/11/2010;23.974285
05/11/2010;24.014286
08/11/2010;24.161428
09/11/2010;24.351429
10/11/2010;25.267143
11/11/2010;25.02
12/11/2010;24.714287
15/11/2010;24.042856
16/11/2010;23.628571
17/11/2010;23.811428
18/11/2010;24.047144
19/11/2010;24.719999
22/11/2010;26.902857
23/11/2010;26.815714
24/11/2010;26.967142
26/11/2010;27.414286
29/11/2010;28.417143
30/11/2010;29.414286
01/12/2010;28.591429
02/12/2010;27.63143
03/12/2010;26.492857
06/12/2010;27.638571
07/12/2010;27.115713
08/12/2010;26.889999
09/12/2010;27.292856
10/12/2010;27.804285
13/12/2010;26.257143
14/12/2010;25.492857
15/12/2010;25.5
16/12/2010;25.950001
17/12/2010;25.717142
20/12/2010;25.435715
21/12/2010;26.605715
22/12/2010;26.478571
23/12/2010;26.36857
27/12/2010;25.715714
28/12/2010;26.238571
29/12/2010;25.752857
30/12/2010;25.685715
31/12/2010;25.1
03/01/2011;25.487143
04/01/2011;25.91
05/01/2011;25.675714
06/01/2011;25.427143
07/01/2011;25.614286
10/01/2011;26.84
11/01/2011;26.664286
12/01/2011;26.985714
13/01/2011;27.355715
14/01/2011;27.354286
18/01/2011;27.668571
19/01/2011;27.267143
20/01/2011;26.428572
21/01/2011;26.012857
24/01/2011;26.280001
25/01/2011;26.677143
26/01/2011;26.147142
27/01/2011;30.124287
28/01/2011;31.139999
31/01/2011;30.582857
01/02/2011;30.414286
02/02/2011;30.18
03/02/2011;30.212856
04/02/2011;31.438572
07/02/2011;31.145714
08/02/2011;31.09
09/02/2011;31.755714
10/02/2011;31.885714
11/02/2011;33.009998
14/02/2011;35.364285
15/02/2011;34.398571
16/02/2011;33.959999
17/02/2011;33.66143
18/02/2011;33.644287
22/02/2011;31.657143
23/02/2011;30.171429
24/02/2011;30.74
25/02/2011;30.348572
28/02/2011;29.524286
01/03/2011;29.232857
02/03/2011;29.175714
03/03/2011;29.052856
04/03/2011;30.102858
07/03/2011;29.628571
08/03/2011;27.921429
09/03/2011;27.57
10/03/2011;28.574286
11/03/2011;29.219999
14/03/2011;28.742857
15/03/2011;31.015715
16/03/2011;30.548571
17/03/2011;30.557142
18/03/2011;29.914286
21/03/2011;30.405714
22/03/2011;31.627144
23/03/2011;32.722858
24/03/2011;32.732857
25/03/2011;32.85857
28/03/2011;33.902859
29/03/2011;33.91143
30/03/2011;33.992859
31/03/2011;33.968571
01/04/2011;34.584286
04/04/2011;34.959999
05/04/2011;34.889999
06/04/2011;34.281429
07/04/2011;33.422855
08/04/2011;33.55143
11/04/2011;32.594288
12/04/2011;33.417145
13/04/2011;34.107143
14/04/2011;33.818569
15/04/2011;33.64143
18/04/2011;33.332855
19/04/2011;34.507141
20/04/2011;34.918571
21/04/2011;36.031429
25/04/2011;35.952858
26/04/2011;32.701427
27/04/2011;33.708572
28/04/2011;33.48143
29/04/2011;33.238571
02/05/2011;33.884285
03/05/2011;33.034286
04/05/2011;32.741428
05/05/2011;32.901428
06/05/2011;32.781429
09/05/2011;33.772858
10/05/2011;33.947144
11/05/2011;34.381428
12/05/2011;35.110001
13/05/2011;35.217144
16/05/2011;33.869999
17/05/2011;33.848572
18/05/2011;34.648571
19/05/2011;34.675713
20/05/2011;35.128571
23/05/2011;35.404285
24/05/2011;35.371429
25/05/2011;37.067142
26/05/2011;37.67857
27/05/2011;37.787144
31/05/2011;38.685715
01/06/2011;38.18
02/06/2011;38.814285
03/06/2011;39.099998
06/06/2011;37.512856
07/06/2011;37.669998
08/06/2011;37.465714
09/06/2011;37.509998
10/06/2011;36.945713
13/06/2011;36.745712
14/06/2011;37.304287
15/06/2011;36.73143
16/06/2011;35.614285
17/06/2011;35.095715
20/06/2011;35.09
21/06/2011;36.235714
22/06/2011;35.522858
23/06/2011;36.531429
24/06/2011;36.708572
27/06/2011;37.16
28/06/2011;37.869999
29/06/2011;37.848572
30/06/2011;37.527142
01/07/2011;38.284286
05/07/2011;41.375713
06/07/2011;41.565716
07/07/2011;41.774284
08/07/2011;42.162857
11/07/2011;41.534286
12/07/2011;41.610001
13/07/2011;42.675713
14/07/2011;40.945713
15/07/2011;40.990002
18/07/2011;39.857143
19/07/2011;41.041428
20/07/2011;40.200001
21/07/2011;39.401428
22/07/2011;39.511429
25/07/2011;40.218571
26/07/2011;38.130001
27/07/2011;38.488571
28/07/2011;38.08857
29/07/2011;37.998569
01/08/2011;37.625713
02/08/2011;36.742859
03/08/2011;37.142857
04/08/2011;35.110001
05/08/2011;34.444286
08/08/2011;32.377144
09/08/2011;33.971428
10/08/2011;33.202858
11/08/2011;34.732857
12/08/2011;34.857143
15/08/2011;35.182858
16/08/2011;34.148571
17/08/2011;33.177143
18/08/2011;31.068571
19/08/2011;29.315714
22/08/2011;29.315714
23/08/2011;31.362858
24/08/2011;30.861429
25/08/2011;30.832857
26/08/2011;31.69857
29/08/2011;32.148571
30/08/2011;33.754288
31/08/2011;33.572857
01/09/2011;33.324287
02/09/2011;30.444286
06/09/2011;31.252857
07/09/2011;30.857143
08/09/2011;30.171429
09/09/2011;29.138571
12/09/2011;30.007143
13/09/2011;29.821428
14/09/2011;29.815714
15/09/2011;24.178572
16/09/2011;22.17
19/09/2011;20.535713
20/09/2011;18.575714
21/09/2011;18.357143
22/09/2011;18.361429
23/09/2011;18.48
26/09/2011;18.888571
27/09/2011;18.212856
28/09/2011;18.162857
29/09/2011;16.17
30/09/2011;16.181429
